#
# Full target list for orbit 87, sector 40
# Created Mon Jun 21 15:09:22 EDT 2021 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
377255217	2	1	10.91	286.4105	 57.7880
377257563	2	1	10.18	286.4140	 54.8465
377289837	2	1	11.16	286.5954	 55.4606
377290815	2	1	 9.92	286.5929	 56.6292
377291221	2	1	11.09	286.6342	 57.1702
377292202	2	1	13.19	286.5253	 58.5687
377292209	2	1	 8.53	286.5395	 58.5756
377292556	2	1	 9.99	286.6432	 59.0371
377292679	2	1	10.21	286.5531	 59.2100
377292963	2	1	 9.86	286.6457	 59.5981
377293428	2	1	 9.82	286.7791	 59.5828
377293776	2	1	10.03	286.8543	 59.0869
377295633	2	1	 8.17	286.8263	 56.5959
377295915	2	1	11.40	286.8070	 56.2221
377296926	2	1	11.98	286.8154	 55.0128
377297463	2	1	13.42	286.8775	 54.4488
377303017	2	1	12.41	286.8749	 54.1012
377303812	2	1	10.26	286.9336	 54.6115
377304296	2	1	10.18	287.0706	 55.1447
377304435	2	1	10.85	287.0501	 55.3037
377304468	2	1	 7.25	287.0842	 55.3307
377306138	2	1	15.57	287.0524	 57.4066
377306389	2	1	 8.32	287.0389	 57.7557
377307150	2	1	10.31	286.9250	 58.7907
377307592	2	1	11.73	286.9862	 59.3978
377307723	2	1	11.93	287.0839	 59.6198
377307906	2	1	11.29	286.9941	 59.9364
377325711	1	4	 9.22	295.0308	 20.2620
377444019	1	4	13.12	295.0517	 21.6608
377452017	1	4	11.17	295.0564	 22.5264
377547890	1	4	10.71	295.0329	 23.5157
377549069	1	4	10.82	295.0520	 23.6279
377556264	1	4	10.40	295.1530	 23.9442
377557931	1	4	10.32	295.1925	 23.8511
377560842	1	4	 6.64	295.1649	 23.7179
377568334	1	4	11.43	295.1599	 23.1800
377680041	1	2	11.49	278.8502	 34.4948
377680086	1	2	 6.15	278.8063	 34.4581
377697572	1	4	 8.20	295.1791	 21.6627
377697900	1	4	16.92	295.1594	 21.6210
377698628	1	4	 9.34	295.1497	 21.5404
377723489	1	2	10.71	278.8392	 30.3143
377724378	1	1	 9.66	282.8754	 36.2172
377724833	1	1	 6.19	282.9021	 36.5391
377725503	1	1	11.36	282.7803	 37.0340
377725747	1	1	11.81	282.7827	 37.2438
377725957	1	1	10.40	282.8840	 37.4031
377730099	2	4	 8.36	282.8868	 40.9472
377731192	2	1	 8.32	285.7675	 53.7879
377778999	2	1	11.37	285.7076	 52.4835
377779675	2	1	 8.75	285.7418	 51.5896
377779731	2	1	 8.67	285.8297	 51.5141
377780787	2	4	 9.12	285.7648	 50.2428
377780790	2	4	10.48	285.6792	 50.2416
377781254	2	4	13.29	285.7120	 49.7068
377781561	2	4	13.15	285.8298	 49.3943
377782148	2	4	13.18	285.6672	 48.7196
377784111	3	2	 5.81	298.1987	 64.1759
377784275	3	2	14.17	298.2674	 63.9775
377791164	1	4	 6.17	295.1180	 20.4770
377872617	1	1	15.88	294.4499	 38.6305
377872655	1	1	14.35	294.3548	 38.6399
377908216	2	4	13.79	294.3830	 39.9735
377908886	2	4	14.83	294.4279	 40.2409
377909014	2	4	14.60	294.3430	 40.2929
377909508	2	4	13.55	294.4061	 40.4719
377909730	2	4	14.17	294.4418	 40.5575
377910002	2	4	16.21	294.4636	 40.6529
377912448	2	4	11.90	294.3321	 41.6855
377912613	2	4	15.60	294.3210	 41.7494
377912676	2	4	10.61	294.3562	 41.7772
377912991	2	4	14.81	294.4043	 41.9234
377913229	2	4	14.93	294.5881	 41.8682
377913604	2	4	15.39	294.5922	 41.7012
377917444	2	4	11.16	294.5495	 40.1934
377917963	2	4	16.10	294.5553	 39.9973
377918171	2	4	16.62	294.5783	 39.9198
377918302	2	4	16.37	294.5376	 39.8664
377931087	1	4	 9.41	295.2161	 18.3565
377933383	1	4	13.13	295.2217	 18.6007
378011122	2	4	14.56	294.5085	 39.3987
378011683	2	4	14.78	294.4795	 39.1993
378014375	1	1	15.23	294.5458	 38.2680
378019125	1	1	13.74	294.5822	 36.8672
378021920	1	1	15.49	294.4868	 36.1072
378025330	1	1	11.52	294.6829	 36.5210
378064006	1	4	 8.17	295.2801	 20.1375
378074659	1	4	10.31	295.3308	 21.2467
378083644	1	1	14.48	294.6330	 38.5856
378084142	1	1	14.15	294.7027	 38.7636
378084245	1	1	14.86	294.7419	 38.7967
378084928	2	4	15.01	294.6871	 39.0395
378085037	2	4	14.33	294.7120	 39.0737
378085713	2	4	15.18	294.6552	 39.3083
378085883	2	4	14.21	294.6686	 39.3606
378085962	2	4	14.78	294.7608	 39.3848
378085970	2	4	14.41	294.6642	 39.3870
378088190	2	4	 9.03	294.7197	 40.1534
378088812	2	4	 8.00	294.7611	 40.3594
378088906	2	4	14.95	294.6209	 40.3998
378089068	2	4	11.01	294.7721	 40.4595
378089357	2	4	16.19	294.6636	 40.5694
378089878	2	4	14.43	294.6843	 40.7628
378159380	2	4	 8.40	294.6782	 41.4832
378159598	2	4	10.58	294.7227	 41.5652
378182118	1	4	 5.05	295.3110	 22.4528
378182660	1	4	 9.15	295.2092	 22.5160
378423305	1	4	10.30	295.3578	 22.1645
378426751	1	4	14.15	295.4163	 21.7661
378427266	1	4	10.19	295.3680	 21.7096
378429048	1	4	 9.31	295.4345	 21.4843
378433045	1	4	 8.40	295.3949	 21.0698
378556824	1	4	11.03	295.3503	 18.6430
379931600	1	1	 9.60	293.4274	 29.5963
379932247	1	1	11.48	293.4579	 29.4989
379933594	1	1	15.28	293.4550	 29.2965
379937109	1	1	 9.37	293.4432	 28.7905
383553114	3	3	 7.97	263.0565	 84.2287
383553281	3	3	12.96	262.5146	 84.7370
383553291	3	3	13.77	262.4890	 84.7664
383553523	3	3	 8.49	263.1150	 85.5342
383553764	4	2	 4.36	263.0552	 86.5868
383553858	4	2	 5.59	262.7046	 86.9681
383622010	2	2	10.38	270.6892	 54.8893
383622159	2	2	10.52	270.7659	 55.2252
383622502	2	2	10.99	270.7128	 55.8536
383622752	2	2	 9.71	270.7052	 56.3738
383622780	2	2	 7.58	270.7200	 56.4282
383623094	2	2	10.68	270.6920	 57.0204
383623314	2	2	 8.98	270.6263	 57.4844
383623741	2	2	10.67	270.6632	 58.3891
383623835	2	2	 6.76	270.6279	 58.6274
383624085	2	2	10.31	270.6209	 59.1943
383625443	2	3	 6.34	269.2712	 45.8566
383643739	2	3	 9.75	269.2363	 44.6362
383644193	2	3	 9.31	269.3138	 43.7981
383645613	2	1	 9.46	278.8202	 60.5286
383645658	2	1	10.51	278.8700	 60.6083
383645680	2	1	 8.79	278.8608	 60.6697
383645991	2	1	11.16	278.7108	 61.2780
383646199	2	1	10.43	278.9081	 61.6805
383646396	2	1	10.02	278.8715	 62.1274
383646543	3	2	11.15	278.8267	 62.4335
383646726	3	2	10.40	278.8325	 62.7957
383646884	3	2	11.04	278.7962	 63.1326
383646999	3	2	 9.18	278.7369	 63.3905
383647032	3	2	 8.01	278.6853	 63.4659
383647043	3	2	10.62	278.6930	 63.4842
383647149	3	2	 9.69	278.7937	 63.7000
383647416	3	2	10.86	278.8063	 64.2450
383647463	3	2	16.80	278.8241	 64.3556
383647517	3	2	16.99	278.7518	 64.4875
383647561	3	2	12.62	278.8649	 64.6234
383648251	3	2	 5.79	279.0556	 65.4892
383648448	3	2	11.87	278.9740	 65.0799
383648474	3	2	11.05	279.0497	 65.0083
383673167	3	2	11.24	279.0161	 63.3821
383673177	3	2	 7.66	279.1428	 63.3634
383673264	3	2	16.33	278.9384	 63.2150
383673617	3	2	10.74	278.9777	 62.4262
383673767	2	1	 8.08	279.0788	 62.1529
383674574	2	1	10.66	279.0592	 60.5710
383675945	2	1	 7.96	279.2210	 61.7011
383676140	2	1	14.59	279.3510	 62.0964
383676204	2	1	11.09	279.2700	 62.2247
383676271	3	2	 9.56	279.1800	 62.3751
383676357	3	2	 5.78	279.3895	 62.5269
383676421	3	2	11.01	279.2375	 62.6643
383676981	3	2	11.55	279.1745	 63.7371
383719274	2	3	 5.60	278.0874	 45.7744
383719738	2	3	 9.11	278.0986	 45.1821
383720597	2	3	 8.02	278.0507	 44.0822
383721338	2	3	10.49	278.1866	 43.2528
383724999	2	4	10.04	279.7455	 44.7875
383751023	2	4	 8.52	279.8682	 45.3644
383753293	2	4	 9.91	279.9570	 42.8440
383754985	1	1	10.82	284.1714	 30.2648
383826109	1	1	14.22	284.0791	 31.8911
383827371	1	1	 8.37	284.1503	 32.5161
383828610	1	1	11.49	284.1254	 33.1444
383830887	1	1	11.20	284.1831	 34.3989
383831737	1	1	 9.21	284.2031	 34.8809
383832430	1	1	 8.44	284.1860	 35.2968
383836601	1	1	 9.39	284.1277	 28.6023
383899898	1	1	 8.27	284.1425	 28.3288
383906045	1	4	10.70	284.1362	 25.9947
383909275	1	4	 9.04	284.0625	 24.9241
383977856	1	4	11.25	284.3681	 25.8259
383983569	1	1	10.63	284.3328	 27.7058
384052478	1	1	10.02	284.3247	 29.8094
384063636	1	4	 6.30	285.9271	 21.2683
384131406	1	4	12.80	285.9334	 20.4271
384219674	1	4	 9.61	286.5759	 18.0182
384322889	1	4	 8.55	286.6351	 20.5043
384334104	1	4	15.15	286.5544	 22.7757
384407415	1	4	12.44	286.7254	 23.9058
384412255	1	4	10.90	286.7460	 22.8058
384414787	1	4	 7.01	286.7208	 22.1720
384414992	1	4	 9.14	286.6818	 22.1208
384491142	1	4	 8.70	286.7701	 20.8859
384491264	1	4	 9.64	286.6734	 20.8675
384505419	1	4	10.45	286.7160	 18.6451
384614751	1	4	 8.23	286.8560	 18.1528
384620517	1	4	10.84	286.8967	 18.9555
384620975	1	4	10.08	286.8501	 19.0234
384669141	1	4	 9.31	286.8235	 20.0661
384673951	1	4	 8.69	286.8019	 20.8750
384682629	1	4	 7.26	286.7835	 22.5846
384863480	1	4	 5.94	288.1531	 21.5546
384879883	1	4	 8.92	288.1118	 19.2086
385183868	1	4	 3.91	289.8829	 22.5707
385187332	1	4	 5.42	289.8693	 23.0427
385189307	1	4	 8.95	289.9116	 23.3511
385294378	1	4	 8.13	290.4432	 23.4611
385301567	1	4	17.48	290.4776	 22.5758
385368233	1	4	10.54	290.4052	 20.8588
385369992	1	4	 9.34	290.3927	 20.6684
385587151	1	4	 8.68	290.5780	 20.0094
385776424	1	4	 7.64	290.4886	 22.5064
385776685	1	4	 7.87	290.5516	 22.5362
385780739	1	4	14.66	290.5100	 22.9947
385783432	1	4	10.22	290.5719	 23.3269
385886415	1	4	 9.79	291.3869	 22.0227
385894679	1	4	10.12	291.4948	 21.2087
386094706	1	4	 8.07	291.4381	 18.3415
387018319	4	2	 8.64	100.0480	 85.1657
387018550	4	2	10.23	 99.0702	 85.9348
387018680	4	2	11.83	 99.6566	 86.4624
387020248	4	2	10.24	100.6416	 88.0788
387021371	4	2	10.37	101.8372	 87.4914
387021504	4	2	11.36	102.0770	 88.4993
387021511	4	2	 9.85	101.5127	 88.5685
387043091	4	2	10.30	105.8667	 84.1828
387043248	4	2	13.38	105.3880	 84.6347
387043618	4	2	 8.66	104.8820	 85.9572
387058003	4	2	10.55	106.6071	 89.0467
387058441	4	2	10.33	107.4577	 85.1360
387058556	4	2	 5.88	107.4147	 85.5700
387058562	4	2	11.33	107.9922	 85.5888
387058632	4	2	 9.03	107.4712	 85.8804
387069213	4	2	11.39	119.8285	 84.0235
387069566	4	2	10.07	119.1567	 85.1003
387070234	4	2	11.50	119.5269	 87.9582
387070235	4	2	13.09	119.7638	 87.9605
387087232	4	2	 8.59	120.4717	 85.5705
387087657	4	2	11.96	119.9809	 87.6899
387087906	4	2	 8.42	121.5859	 84.1333
387088969	4	2	 8.17	121.9073	 88.7659
387089996	4	2	10.48	122.3419	 87.8209
387262636	3	3	 9.04	313.3105	 79.4654
387262677	3	3	11.58	313.5974	 79.5403
387262811	3	3	 9.08	313.5814	 79.7884
387269612	3	3	11.10	313.6436	 82.1649
387270798	3	3	12.40	313.8993	 79.1607
387271509	3	3	10.93	313.9890	 80.7391
389773679	4	2	 9.99	151.5676	 85.6781
389773936	4	2	10.88	151.2461	 87.0032
389775059	4	2	 8.96	152.4582	 87.2629
389776188	4	2	12.91	153.6838	 87.7780
389776210	4	2	 9.75	154.1979	 87.9331
389777685	4	2	 8.52	156.4888	 84.8575
389915342	2	1	11.57	275.9320	 57.2908
389915503	2	1	13.15	275.9131	 57.6212
389916011	2	1	11.28	275.8693	 58.5579
389916225	2	1	10.10	275.7725	 58.9035
389916508	2	1	 8.23	275.8845	 59.4534
389917014	2	1	12.89	276.0231	 59.4229
389917323	2	1	 5.03	275.9771	 58.8011
389917517	2	1	12.97	276.1279	 58.4237
389918110	2	1	10.49	275.9581	 57.3492
389961131	2	1	11.55	276.6107	 55.4358
389961595	2	1	10.23	276.7624	 56.1696
389963071	2	1	11.00	276.6149	 58.8147
389964536	2	1	11.25	277.1156	 58.3396
389966007	2	1	 8.78	276.9912	 55.7883
389966052	2	1	11.90	277.1047	 55.6979
389966066	2	1	 7.40	277.0804	 55.6741
389966274	2	1	10.92	277.0589	 55.3098
389966443	2	1	 9.38	277.0061	 55.0433
389966739	2	1	12.89	276.9934	 54.6289
389968073	2	1	10.30	277.2941	 55.3136
389968314	2	1	10.34	277.3072	 55.7642
389968535	2	1	12.30	277.2339	 56.1866
389969102	2	1	10.92	277.3522	 57.1877
389969478	2	1	 9.56	277.1887	 57.8822
389969561	2	1	10.28	277.3573	 58.0054
389969870	2	1	 9.90	277.3810	 58.5909
389969880	2	1	10.44	277.3231	 58.6214
389969968	2	1	10.14	277.2050	 58.7730
389969974	2	1	11.04	277.2752	 58.7813
389970259	2	1	10.98	277.2820	 59.3287
389970292	2	1	11.69	277.2582	 59.3922
389971329	2	1	10.43	277.4285	 58.5144
390017653	2	1	 8.04	277.5516	 58.2132
390017684	2	1	10.75	277.5574	 58.1495
390017760	2	1	11.87	277.4071	 57.9987
390018170	2	1	 8.73	277.5406	 57.2553
390018486	2	1	11.05	277.5418	 56.7225
390018812	2	1	 8.85	277.5466	 56.1575
390018987	2	1	10.46	277.5318	 55.8161
390019439	2	1	 8.91	277.4065	 55.1495
390019441	2	1	10.34	277.4805	 55.1454
390019679	2	1	15.16	277.5817	 54.7926
390019903	2	1	 9.81	277.4381	 54.4335
390019991	2	1	11.72	277.5935	 54.2665
390020228	2	1	10.68	277.7212	 53.9202
390020435	2	1	12.92	277.6823	 54.2547
390021250	2	1	11.23	277.6451	 55.6057
390021532	2	1	11.02	277.6389	 56.1073
390021728	2	1	11.54	277.7936	 56.4175
390021867	2	1	 9.92	277.6429	 56.6277
390022444	2	1	13.54	277.6158	 57.7315
390022843	2	1	 9.46	277.7095	 58.5595
390022875	2	1	10.89	277.8048	 58.6233
390055097	2	4	10.10	282.1512	 38.4586
390055614	1	1	10.30	282.1175	 38.0264
390059249	1	1	 9.98	282.3199	 36.4732
390127578	2	4	 8.15	282.2235	 40.0592
390131308	2	4	15.01	282.3921	 40.3376
390131313	2	4	13.76	282.3936	 40.3346
390135797	1	1	 9.63	282.4259	 36.8366
390136005	1	1	 7.75	282.4318	 36.6769
390198316	1	1	 8.76	282.4710	 36.2653
390268777	2	4	11.16	282.6373	 39.3477
390268804	2	4	11.30	282.6381	 39.3226
390270477	1	1	 8.60	282.6276	 37.9795
390270735	1	1	10.33	282.7646	 37.7987
390271037	1	1	11.80	282.7356	 37.5850
390271444	1	1	 8.24	282.6963	 37.2940
390273140	1	1	11.54	282.7106	 36.1292
390279364	1	4	10.63	286.8181	 25.4237
390279895	1	4	13.88	286.8199	 25.5652
390279944	1	4	12.76	286.7746	 25.5805
390342126	1	4	10.14	286.7999	 25.6419
390349501	1	1	 8.52	286.7380	 27.7619
390353880	1	1	 8.07	286.7408	 29.2027
390414065	1	1	10.32	287.1793	 29.4578
390415009	1	1	11.58	287.2009	 29.1608
390425188	1	4	16.80	287.1671	 26.2645
390425406	1	4	12.78	287.1348	 26.2123
390426553	1	4	10.95	287.1009	 25.9338
390427360	1	4	11.77	287.2015	 25.7382
390505441	1	4	 4.78	287.1571	 24.1793
392529201	1	3	 8.72	277.9496	 25.1470
392529386	1	3	11.65	278.0556	 25.2640
392532666	1	2	 9.80	277.9495	 27.4535
392533160	1	2	11.86	278.0184	 27.8204
392536579	2	1	10.20	280.4154	 58.4920
392536675	2	1	10.81	280.4411	 58.3113
392536805	2	1	 9.01	280.3199	 58.0638
392536812	2	1	11.22	280.4675	 58.0563
392537270	2	1	11.34	280.3097	 57.2744
392537357	2	1	13.26	280.4855	 57.1202
392537571	2	1	15.75	280.2992	 56.7626
392567622	2	1	 8.07	280.4056	 55.5793
392568112	2	1	14.40	280.4040	 54.8361
392568727	2	1	10.90	280.3797	 53.8832
392569402	2	1	10.47	280.5272	 55.0085
392569404	2	1	11.03	280.5254	 55.0107
392569693	2	1	11.64	280.5025	 55.4362
392569737	2	1	10.59	280.6852	 55.5017
392569763	2	1	 5.12	280.6581	 55.5396
392569794	2	1	11.15	280.5226	 55.5846
392571044	2	1	 9.82	280.6238	 57.5548
392571152	2	1	13.31	280.6428	 57.7224
392571248	2	1	14.70	280.6822	 57.8928
392571933	2	1	14.18	280.5525	 59.0717
392572073	2	1	 8.50	280.6642	 59.3206
392572237	2	1	 7.32	280.6788	 59.6380
392572300	2	1	10.53	280.6654	 59.7401
392581368	1	1	 9.10	288.7695	 34.4427
392581658	1	1	15.89	288.7701	 34.3272
392651545	1	1	 9.99	288.7690	 33.6953
392656942	1	1	11.04	288.8068	 32.2221
392658786	1	1	 5.76	288.7095	 31.8605
392660947	1	1	10.80	288.8307	 31.4266
392663329	1	1	11.88	288.7724	 30.9542
392663614	1	1	11.57	288.8311	 30.9002
392718999	1	1	 5.73	288.9830	 31.0349
392719583	1	1	 6.91	288.9901	 31.2408
392720822	1	1	10.61	289.0309	 31.7213
392721151	1	1	10.13	289.0244	 31.8477
392722474	1	1	14.27	288.9821	 32.3520
392722859	1	1	 9.60	289.0693	 32.5002
392731611	1	1	11.72	289.9934	 35.5273
392802553	1	1	10.39	290.0110	 33.9593
392813049	1	1	11.07	290.0976	 30.3298
392870003	1	1	 6.93	290.1064	 32.0989
392871972	1	1	 9.25	290.2283	 32.7182
392931545	1	1	15.86	290.2067	 34.1654
392933281	1	1	 9.70	290.1568	 34.8018
392934318	1	1	 6.38	290.1378	 35.1860
392943646	1	1	11.57	290.3495	 33.2402
393035387	1	1	10.91	290.3516	 32.3974
393042773	1	1	 8.09	290.3151	 30.3389
393044337	1	1	12.06	290.3305	 29.9380
393101042	1	1	 9.77	290.4175	 31.1621
393105203	1	1	10.54	290.4587	 32.4230
393106235	1	1	10.99	290.3875	 32.7508
393107220	1	1	11.49	290.4395	 33.0820
393113307	1	1	 8.61	290.4753	 35.1840
393113817	1	1	11.04	290.5063	 35.3979
394029948	3	3	 9.70	282.2299	 78.5690
394030068	3	3	 7.58	282.4779	 78.8402
394030073	3	3	 8.05	282.1782	 78.8559
394030788	3	3	 9.73	282.2048	 80.6744
394030885	3	3	10.50	282.5749	 80.9448
394031089	3	3	10.25	282.4575	 81.5150
394048812	3	3	11.68	282.8990	 78.6826
394049115	3	3	 9.93	283.1904	 79.3640
394049614	3	3	 9.10	282.7791	 80.7268
394050135	3	3	10.95	282.7953	 82.2454
394050264	3	3	10.14	283.0229	 82.6853
394050875	3	3	12.87	283.4344	 78.4920
394050941	3	3	12.55	283.4846	 78.6265
394051789	3	3	 9.16	283.7304	 80.7130
394051802	3	3	10.14	283.3745	 80.7405
394088234	3	3	11.03	284.4269	 79.2467
394088771	3	3	11.11	284.1389	 80.5785
394089454	3	3	10.73	284.1499	 82.5703
394090031	3	3	11.83	284.4921	 78.4363
394090105	3	3	 8.95	284.5581	 78.5810
394090734	3	3	 8.34	284.5623	 80.0565
394091364	3	3	 8.03	284.6948	 81.7062
394091722	3	3	10.49	285.0021	 82.7377
394111575	1	4	 8.19	286.7859	 17.0653
394112898	1	4	13.01	286.7172	 16.8689
394118652	3	3	10.42	287.9992	 77.8081
394120462	3	2	12.05	287.8284	 73.9851
394120514	3	2	14.82	287.9018	 73.9021
394120755	3	2	10.10	287.7664	 73.5279
394121303	3	2	12.49	287.7029	 72.5631
394121909	3	2	11.52	288.4675	 72.3112
394121998	3	2	13.04	288.4429	 72.4501
394122618	3	2	13.75	288.5548	 73.7385
394122669	3	2	 8.10	288.7539	 73.8294
394123805	3	3	 5.76	288.6615	 76.3093
394123884	3	3	11.20	288.7221	 76.4332
394128380	3	3	 9.05	289.0809	 77.4636
394130313	3	2	 3.40	288.8847	 73.3561
394130811	3	2	13.07	288.9665	 72.4580
394131772	2	1	16.55	292.2454	 54.4972
394133324	2	1	10.45	292.2837	 55.9037
394171488	2	1	 9.55	292.4020	 59.3719
394172596	2	4	 8.11	289.7530	 41.6308
394172692	2	4	11.61	289.6868	 41.5889
394172731	2	4	 8.46	289.7735	 41.5681
394173057	2	4	14.17	289.8156	 41.3960
394177355	2	4	 7.75	289.7425	 39.2671
394178499	1	1	14.14	289.7445	 38.7211
394179202	1	1	11.66	289.6983	 38.4066
394179296	1	1	11.25	289.7748	 38.3668
394179624	1	1	14.78	289.7811	 38.2281
394246476	1	1	13.19	289.7457	 38.2065
394248317	1	1	 6.25	289.7549	 37.4455
394250557	1	1	 9.37	289.7900	 36.5736
394250966	1	1	11.21	289.7099	 36.4202
394251656	1	1	10.24	289.7962	 36.1701
394252251	1	1	17.23	289.7451	 35.9280
394318375	1	1	 8.50	290.5408	 32.1370
394323335	1	1	 5.20	290.6390	 33.5180
394324036	1	1	 9.83	290.5777	 33.7258
394379515	1	1	 8.01	290.7364	 33.7929
394382074	1	1	10.42	290.6990	 33.0650
394468047	1	1	 9.10	290.7026	 30.7539
394475901	1	1	11.58	290.9211	 30.7298
394477133	1	1	12.66	290.9394	 31.0010
394525513	1	4	11.96	286.9146	 14.9693
394529826	1	4	 7.72	286.9161	 15.5090
394532103	1	4	11.67	286.9004	 15.7935
394543815	1	1	 9.69	290.8191	 32.1550
394546184	1	1	10.84	290.9152	 32.7905
394547839	1	1	 5.65	290.8923	 33.2229
394556702	1	1	 8.01	290.8854	 35.9513
394609566	1	1	11.84	291.2842	 35.7655
394609638	1	1	 9.50	291.2605	 35.7448
394612297	1	1	 8.52	291.2374	 34.8905
394621045	1	1	 8.20	291.3389	 32.4467
394623656	1	1	 7.66	291.2345	 31.8006
394647304	1	4	 5.45	286.9892	 16.8516
394687923	1	1	11.64	291.3336	 30.5044
394693595	1	1	11.19	291.3687	 30.4321
394696369	1	1	 8.15	291.3801	 30.9818
394736200	1	4	 8.28	287.0759	 15.8585
394782224	1	1	16.88	291.4077	 31.5089
394786330	1	1	11.53	291.4899	 32.4704
394787358	1	1	11.70	291.4421	 32.7261
394789124	1	1	11.61	291.3643	 33.1840
394857518	1	1	 9.83	291.4084	 35.2428
394860395	1	1	 9.23	291.5403	 35.7059
394864093	1	1	 9.29	291.5461	 34.6052
394930690	1	1	 7.84	291.6418	 31.3314
394940862	1	1	11.18	291.7330	 30.1974
395015510	1	1	 9.02	291.7754	 30.4115
395019037	1	1	 9.09	291.6718	 31.1116
395024750	1	1	 8.34	291.6653	 32.3456
395024870	1	1	 9.80	291.6879	 32.3735
395028617	1	1	11.28	291.6639	 33.2682
395035994	1	4	10.18	287.2159	 15.1722
395049300	1	4	 6.19	287.1673	 16.8507
395095268	1	1	 8.13	291.7338	 34.0931
395107536	1	1	15.60	291.9096	 34.1949
395148638	1	4	11.09	287.2790	 17.9396
395150292	1	4	12.49	287.3179	 17.6419
395152184	1	4	 9.94	287.3107	 17.3529
395157697	1	4	13.26	287.3198	 16.5630
395158033	1	4	12.92	287.3108	 16.5212
395191369	1	1	10.47	291.9051	 33.3530
395250602	1	4	 5.82	287.2488	 14.7808
395662631	1	4	13.18	287.4381	 17.2456
395665726	1	4	14.18	287.4649	 17.6667
395665737	1	4	10.57	287.4579	 17.6659
395755826	1	4	13.82	287.4814	 15.7176
395762512	1	4	 8.76	287.4781	 14.9661
396178419	1	4	 8.62	287.6309	 16.2925
396275785	1	4	 8.42	287.7436	 16.8346
396278734	1	4	10.83	287.7441	 16.4673
396284614	1	4	 7.32	287.7969	 15.7876
396286842	1	4	10.66	287.8203	 15.5349
396395930	1	4	10.00	287.7840	 15.1759
396737942	4	3	12.85	 97.3915	 71.0766
396761923	1	4	 8.22	287.8793	 15.9442
396773631	4	3	10.80	 97.5236	 69.6876
396774036	4	3	10.11	 97.6573	 70.6876
396775243	4	3	10.99	 97.8238	 70.0960
396816450	4	3	 9.23	 98.7752	 70.6784
396817248	4	3	11.05	 99.1662	 71.1291
396817255	4	3	10.40	 99.2012	 71.1048
396817432	4	3	10.29	 98.9862	 70.6217
396817442	4	3	11.04	 99.1466	 70.5902
396817473	4	3	 7.44	 99.2246	 70.5029
396817755	4	3	11.53	 99.1097	 69.7614
396831229	4	3	 9.45	 99.3269	 70.6751
397097412	4	2	11.07	 54.1524	 83.7697
397099888	4	2	 8.46	 61.6464	 82.8652
397120730	4	2	 8.03	 39.9546	 85.0589
397121318	4	2	10.56	 39.3177	 86.5992
397132035	4	2	10.90	 41.8288	 84.7247
397132334	4	2	 8.03	 41.7623	 85.5416
397133030	4	2	 8.33	 42.2587	 88.6607
397133620	4	2	 4.86	 53.0884	 84.9102
397133929	4	2	 9.00	 52.8723	 85.7253
397134081	4	2	10.03	 52.8853	 86.2356
397134708	4	2	10.04	 54.0691	 84.3594
397138058	4	2	 8.73	 53.8911	 86.3996
397138323	4	2	10.60	 54.8395	 87.9488
397138643	4	2	12.09	 56.2056	 84.2501
397140655	4	2	10.43	 56.9870	 85.7004
397140846	4	2	10.56	 56.3959	 86.2378
397141229	4	2	 8.37	 56.7939	 87.8965
397141791	4	2	12.73	 57.6066	 84.7661
397143059	4	2	 8.28	 59.6439	 84.4644
397143213	4	2	 5.80	 59.2116	 84.8194
397143225	4	2	10.03	 59.5462	 84.8361
397153631	4	2	 8.18	 61.8843	 85.6214
397155199	4	2	10.62	 62.1263	 86.4982
397155236	4	2	 5.46	 62.5215	 86.6256
397155538	4	2	 8.58	 61.7782	 88.9225
397183937	4	3	 9.93	100.2324	 80.0879
397183939	4	3	 8.31	100.5238	 80.0942
397184602	4	2	11.35	100.5843	 82.2086
397184624	4	2	 8.66	100.3314	 82.2664
397288169	4	2	 6.14	 34.7479	 85.7367
397289637	4	2	 8.25	 72.0177	 85.4469
397290099	4	2	 8.14	 71.3291	 87.4259
397290927	4	2	 6.20	 82.9519	 85.9381
397310580	1	4	12.91	288.1741	 15.5906
397407682	1	4	 8.79	288.1506	 16.3052
397412140	1	4	 6.97	288.1436	 16.8463
397465064	1	4	 9.78	284.8840	 23.5360
397467326	1	4	 3.87	284.9920	 22.8146
397471374	1	4	10.11	284.9933	 21.6519
397495171	1	4	 8.22	284.9081	 18.4242
397503673	1	4	 9.06	288.2969	 16.6349
397515134	3	3	10.52	290.8813	 85.8498
397515140	3	3	10.98	290.0933	 85.8623
397515306	3	3	10.97	290.3942	 86.2737
397518735	1	4	 5.44	288.3141	 15.0356
397532959	3	3	 9.74	317.1784	 85.2292
397533163	3	3	13.27	317.6813	 85.8375
397533178	3	3	14.51	317.2915	 85.8820
397533245	4	2	14.54	317.3902	 86.0767
397636685	1	4	 5.88	288.3240	 14.9428
397971440	1	4	16.51	288.3746	 16.6387
398236894	3	3	14.32	306.8639	 78.3530
398238180	3	3	 4.54	307.0621	 81.4228
398238189	3	3	 5.70	306.7042	 81.4343
398238719	3	3	 9.18	307.0282	 83.0191
398264931	3	3	10.68	308.1060	 81.8224
398265069	3	3	11.26	308.1406	 82.2560
398265349	3	3	 9.98	308.0531	 83.2096
